,name,classname,x1,y1,x2,y2,image
894,maksssksksss173.png,mask_weared_incorrect,331,77,356,106,"[[[114 110 101]
  [113 110 101]
  [113 110 101]
  ...
  [254 255 255]
  [249 251 251]
  [250 251 252]]

 [[114 111 102]
  [114 111 102]
  [114 111 102]
  ...
  [249 251 251]
  [251 253 253]
  [254 255 255]]

 [[119 115 106]
  [119 116 106]
  [118 116 106]
  ...
  [252 254 254]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]
  ...
  [ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]]

 [[ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]
  ...
  [ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]]

 [[ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]
  ...
  [ 49  51  71]
  [ 49  51  71]
  [ 49  51  71]]]"
895,maksssksksss80.png,face_with_mask,214,54,291,132,"[[[167 166 170]
  [171 170 175]
  [170 169 173]
  ...
  [ 94  97 101]
  [100 101 103]
  [106 106 108]]

 [[167 166 170]
  [171 170 175]
  [169 169 173]
  ...
  [ 94  96 101]
  [100 100 103]
  [106 106 108]]

 [[166 166 170]
  [169 168 172]
  [168 168 172]
  ...
  [ 89  91  96]
  [ 94  95  97]
  [101 101 103]]

 ...

 [[185 179 172]
  [184 179 171]
  [184 178 171]
  ...
  [186 178 170]
  [189 178 170]
  [189 178 170]]

 [[179 173 166]
  [178 172 165]
  [178 172 165]
  ...
  [186 178 170]
  [189 178 170]
  [189 178 170]]

 [[175 169 162]
  [173 167 160]
  [174 168 161]
  ...
  [187 179 171]
  [189 179 171]
  [190 179 171]]]"
896,maksssksksss94.png,face_with_mask,374,66,400,98,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
897,maksssksksss94.png,face_with_mask,305,58,337,93,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
898,maksssksksss94.png,face_with_mask,43,77,83,127,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
899,maksssksksss94.png,face_with_mask,110,95,171,169,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
900,maksssksksss94.png,mask_weared_incorrect,227,91,255,122,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
901,maksssksksss94.png,face_no_mask,267,74,290,96,"[[[196 196 195]
  [195 195 193]
  [196 196 194]
  ...
  [177 171 166]
  [190 185 179]
  [203 202 199]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [176 171 165]
  [189 183 178]
  [201 199 197]]

 [[196 196 194]
  [195 195 193]
  [196 196 194]
  ...
  [168 163 155]
  [169 164 158]
  [170 169 165]]

 ...

 [[129 133 128]
  [129 133 128]
  [131 134 129]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  20]]

 [[128 132 127]
  [127 131 126]
  [129 133 127]
  ...
  [ 18  18  20]
  [ 18  18  20]
  [ 17  17  19]]

 [[126 130 125]
  [125 129 124]
  [127 130 125]
  ...
  [ 19  19  20]
  [ 18  18  20]
  [ 18  18  20]]]"
902,maksssksksss43.png,face_with_mask,116,46,172,108,"[[[ 99 120 158]
  [ 93 115 158]
  [ 87 112 153]
  ...
  [181 210 229]
  [182 211 228]
  [181 211 228]]

 [[103 123 164]
  [ 99 121 163]
  [ 93 117 158]
  ...
  [181 211 228]
  [181 211 229]
  [181 211 228]]

 [[102 124 165]
  [ 96 120 161]
  [ 88 113 155]
  ...
  [180 211 228]
  [182 212 229]
  [181 211 228]]

 ...

 [[200 211 228]
  [201 210 228]
  [199 209 227]
  ...
  [206 214 232]
  [206 213 231]
  [207 213 231]]

 [[198 209 226]
  [198 208 225]
  [198 208 225]
  ...
  [204 212 230]
  [205 212 230]
  [207 213 231]]

 [[198 208 225]
  [199 208 225]
  [199 209 226]
  ...
  [206 213 231]
  [207 213 231]
  [208 214 233]]]"
903,maksssksksss43.png,face_with_mask,7,121,31,147,"[[[ 99 120 158]
  [ 93 115 158]
  [ 87 112 153]
  ...
  [181 210 229]
  [182 211 228]
  [181 211 228]]

 [[103 123 164]
  [ 99 121 163]
  [ 93 117 158]
  ...
  [181 211 228]
  [181 211 229]
  [181 211 228]]

 [[102 124 165]
  [ 96 120 161]
  [ 88 113 155]
  ...
  [180 211 228]
  [182 212 229]
  [181 211 228]]

 ...

 [[200 211 228]
  [201 210 228]
  [199 209 227]
  ...
  [206 214 232]
  [206 213 231]
  [207 213 231]]

 [[198 209 226]
  [198 208 225]
  [198 208 225]
  ...
  [204 212 230]
  [205 212 230]
  [207 213 231]]

 [[198 208 225]
  [199 208 225]
  [199 209 226]
  ...
  [206 213 231]
  [207 213 231]
  [208 214 233]]]"
904,maksssksksss359.png,face_with_mask,23,40,44,61,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
905,maksssksksss359.png,face_with_mask,59,54,76,73,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
906,maksssksksss359.png,face_with_mask,114,35,126,49,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
907,maksssksksss359.png,face_with_mask,130,47,152,71,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
908,maksssksksss359.png,face_with_mask,140,35,154,49,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
909,maksssksksss359.png,face_with_mask,155,44,171,63,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
910,maksssksksss359.png,face_with_mask,169,96,191,117,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
911,maksssksksss359.png,face_with_mask,185,45,197,59,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
912,maksssksksss359.png,face_with_mask,206,42,218,59,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
913,maksssksksss359.png,face_with_mask,217,43,234,63,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
914,maksssksksss359.png,face_with_mask,238,52,253,68,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
915,maksssksksss359.png,face_with_mask,252,59,271,79,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
916,maksssksksss359.png,face_with_mask,274,62,296,84,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
917,maksssksksss359.png,face_with_mask,298,39,314,57,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
918,maksssksksss359.png,face_no_mask,316,42,331,55,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
919,maksssksksss359.png,face_with_mask,345,33,362,53,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
920,maksssksksss359.png,face_with_mask,368,38,385,59,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
921,maksssksksss359.png,face_with_mask,332,42,341,54,"[[[119 126 131]
  [123 131 135]
  [121 129 134]
  ...
  [  2   5   3]
  [  3   3   1]
  [  6   4   3]]

 [[116 123 127]
  [120 128 132]
  [119 126 130]
  ...
  [  3   5   3]
  [  4   3   1]
  [  7   4   4]]

 [[ 74  77  79]
  [ 74  77  79]
  [ 76  79  81]
  ...
  [ 14   6   6]
  [ 15   7   7]
  [ 20   8   9]]

 ...

 [[191 188 182]
  [186 183 177]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   5]]

 [[187 184 178]
  [194 191 185]
  [193 190 184]
  ...
  [  3   3   3]
  [  5   5   5]
  [  5   5   6]]

 [[164 161 155]
  [168 165 159]
  [170 168 161]
  ...
  [ 18  19  18]
  [ 11   9  10]
  [ 12   9   6]]]"
922,maksssksksss57.png,face_with_mask,101,251,162,355,"[[[ 81 119 179]
  [ 83 118 180]
  [ 85 120 182]
  ...
  [108 145 201]
  [107 145 199]
  [106 147 201]]

 [[ 82 120 181]
  [ 84 119 182]
  [ 85 119 182]
  ...
  [108 145 200]
  [106 145 200]
  [106 147 203]]

 [[ 83 119 181]
  [ 85 120 183]
  [ 85 120 183]
  ...
  [107 144 200]
  [106 144 201]
  [106 147 203]]

 ...

 [[ 42  44  50]
  [ 46  46  54]
  [ 47  47  55]
  ...
  [ 89 101 110]
  [ 86  95 107]
  [ 85  95 108]]

 [[ 47  50  57]
  [ 50  52  60]
  [ 52  53  61]
  ...
  [ 72  80  94]
  [ 46  52  69]
  [ 35  39  54]]

 [[ 54  61  65]
  [ 52  57  64]
  [ 57  61  67]
  ...
  [ 14  23  29]
  [  3   8  12]
  [  0   6   8]]]"
923,maksssksksss403.png,face_with_mask,96,226,199,350,"[[[254 255 253]
  [255 255 255]
  [255 255 255]
  ...
  [183 180 165]
  [183 179 165]
  [184 180 164]]

 [[254 255 253]
  [255 255 255]
  [255 255 255]
  ...
  [183 179 165]
  [183 179 165]
  [184 180 164]]

 [[254 255 254]
  [255 255 255]
  [255 255 255]
  ...
  [184 179 165]
  [183 179 165]
  [184 180 166]]

 ...

 [[195 171 145]
  [195 168 146]
  [190 163 141]
  ...
  [122 103  85]
  [123 103  85]
  [124 102  85]]

 [[191 169 140]
  [195 168 146]
  [190 162 140]
  ...
  [121 101  85]
  [121 102  86]
  [122 102  87]]

 [[191 170 140]
  [193 168 143]
  [191 164 141]
  ...
  [121 104  82]
  [119 104  81]
  [120 104  81]]]"
924,maksssksksss365.png,face_with_mask,129,118,171,167,"[[[ 83 113 149]
  [ 82 113 149]
  [ 83 113 149]
  ...
  [ 78  41  23]
  [ 71  34  16]
  [ 79  42  24]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 79  42  24]
  [ 74  36  18]
  [ 77  40  21]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 76  41  23]
  [ 75  40  21]
  [ 70  35  17]]

 ...

 [[ 21  29  39]
  [ 22  30  40]
  [ 22  30  41]
  ...
  [137 121 111]
  [142 130 123]
  [132 122 114]]

 [[ 19  29  40]
  [ 19  29  40]
  [ 19  29  40]
  ...
  [153 135 123]
  [151 139 131]
  [111 101  94]]

 [[ 18  30  41]
  [ 18  29  41]
  [ 18  29  41]
  ...
  [167 149 135]
  [161 146 138]
  [107  95  87]]]"
925,maksssksksss365.png,face_with_mask,208,123,243,155,"[[[ 83 113 149]
  [ 82 113 149]
  [ 83 113 149]
  ...
  [ 78  41  23]
  [ 71  34  16]
  [ 79  42  24]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 79  42  24]
  [ 74  36  18]
  [ 77  40  21]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 76  41  23]
  [ 75  40  21]
  [ 70  35  17]]

 ...

 [[ 21  29  39]
  [ 22  30  40]
  [ 22  30  41]
  ...
  [137 121 111]
  [142 130 123]
  [132 122 114]]

 [[ 19  29  40]
  [ 19  29  40]
  [ 19  29  40]
  ...
  [153 135 123]
  [151 139 131]
  [111 101  94]]

 [[ 18  30  41]
  [ 18  29  41]
  [ 18  29  41]
  ...
  [167 149 135]
  [161 146 138]
  [107  95  87]]]"
926,maksssksksss365.png,face_no_mask,266,125,281,151,"[[[ 83 113 149]
  [ 82 113 149]
  [ 83 113 149]
  ...
  [ 78  41  23]
  [ 71  34  16]
  [ 79  42  24]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 79  42  24]
  [ 74  36  18]
  [ 77  40  21]]

 [[ 83 113 149]
  [ 82 113 149]
  [ 82 113 149]
  ...
  [ 76  41  23]
  [ 75  40  21]
  [ 70  35  17]]

 ...

 [[ 21  29  39]
  [ 22  30  40]
  [ 22  30  41]
  ...
  [137 121 111]
  [142 130 123]
  [132 122 114]]

 [[ 19  29  40]
  [ 19  29  40]
  [ 19  29  40]
  ...
  [153 135 123]
  [151 139 131]
  [111 101  94]]

 [[ 18  30  41]
  [ 18  29  41]
  [ 18  29  41]
  ...
  [167 149 135]
  [161 146 138]
  [107  95  87]]]"
